label	entity_id	ssid
regulation of aspartic-type peptidase activity	http://purl.obolibrary.org/obo/GO_1905245	39622
response to 3,3',5-triiodo-L-thyronine	http://purl.obolibrary.org/obo/GO_1905242	40064
specification of mesonephric connecting tubule identity	http://purl.obolibrary.org/obo/GO_0061281	4876
specification of mesonephric distal tubule identity	http://purl.obolibrary.org/obo/GO_0061283	30376
mesonephric capsule development	http://purl.obolibrary.org/obo/GO_0061285	20436
specification of mesonephric nephron tubule identity	http://purl.obolibrary.org/obo/GO_0061282	25191
mesonephric capsule specification	http://purl.obolibrary.org/obo/GO_0061288	15225
specification of mesonephric proximal tubule identity	http://purl.obolibrary.org/obo/GO_0061284	27039
mesonephric capsule morphogenesis	http://purl.obolibrary.org/obo/GO_0061286	39551
epithelial cell migration involved in mesonephric proximal tubule morphogenesis	http://purl.obolibrary.org/obo/GO_0061280	21108
mesonephric capsule formation	http://purl.obolibrary.org/obo/GO_0061287	15681
Wnt signaling pathway involved in kidney development	http://purl.obolibrary.org/obo/GO_0061289	19256
negative regulation of nitric-oxide synthase activity	http://purl.obolibrary.org/obo/GO_0051001	23944
regulation of lipoprotein lipase activity	http://purl.obolibrary.org/obo/GO_0051004	37514
Hsp27 protein binding	http://purl.obolibrary.org/obo/GO_0051008	26358
O-acetylhomoserine sulfhydrylase activity	http://purl.obolibrary.org/obo/GO_0051009	2412
positive regulation of nitric-oxide synthase activity	http://purl.obolibrary.org/obo/GO_0051000	2966
squalene-hopene cyclase activity	http://purl.obolibrary.org/obo/GO_0051007	16773
positive regulation of lipoprotein lipase activity	http://purl.obolibrary.org/obo/GO_0051006	7191
ligase activity, forming nitrogen-metal bonds	http://purl.obolibrary.org/obo/GO_0051002	12107
ligase activity, forming nitrogen-metal bonds, forming coordination complexes	http://purl.obolibrary.org/obo/GO_0051003	18565
negative regulation of lipoprotein lipase activity	http://purl.obolibrary.org/obo/GO_0051005	26049
mitotic nuclear division	http://purl.obolibrary.org/obo/GO_0140014	9626
D-aspartate transmembrane transporter activity	http://purl.obolibrary.org/obo/GO_0140010	14444
regulation of cytoplasmic translational fidelity	http://purl.obolibrary.org/obo/GO_0140018	14834
meiotic nuclear division	http://purl.obolibrary.org/obo/GO_0140013	14819
triferuloylspermidine meta-hydroxylase activity	http://purl.obolibrary.org/obo/GO_0072550	1576
17-beta-ketosteroid reductase activity	http://purl.obolibrary.org/obo/GO_0072555	18951
terminal button organization	http://purl.obolibrary.org/obo/GO_0072553	42769
monoferuloyl di-(hydroxyferuloyl) spermidine meta-hydroxylase activity	http://purl.obolibrary.org/obo/GO_0072552	43383
diferuloyl mono-(hydroxyferuloyl) spermidine meta-hydroxylase activity	http://purl.obolibrary.org/obo/GO_0072551	43437
blood vessel lumenization	http://purl.obolibrary.org/obo/GO_0072554	36016
norepinephrine-epinephrine-mediated vasodilation involved in regulation of systemic arterial blood pressure	http://purl.obolibrary.org/obo/GO_0002025	40215
diet induced thermogenesis	http://purl.obolibrary.org/obo/GO_0002024	13951
regulation of heart rate	http://purl.obolibrary.org/obo/GO_0002027	1731
desensitization of G protein-coupled receptor signaling pathway	http://purl.obolibrary.org/obo/GO_0002029	28786
response to dietary excess	http://purl.obolibrary.org/obo/GO_0002021	17794
detection of dietary excess	http://purl.obolibrary.org/obo/GO_0002022	25114
protease binding	http://purl.obolibrary.org/obo/GO_0002020	36889
regulation of sodium ion transport	http://purl.obolibrary.org/obo/GO_0002028	33854
regulation of the force of heart contraction	http://purl.obolibrary.org/obo/GO_0002026	19510
reduction of food intake in response to dietary excess	http://purl.obolibrary.org/obo/GO_0002023	15637
kaempferol 3-O-methyltransferase activity	http://purl.obolibrary.org/obo/GO_0102449	28570
syringetin 3-O-methyltransferase activity	http://purl.obolibrary.org/obo/GO_0102442	42937
3',4',5'-trimethylmyricetin 3-O-methyltransferase activity	http://purl.obolibrary.org/obo/GO_0102440	30996
rhamnetin 4'-O-methyltransferase activity	http://purl.obolibrary.org/obo/GO_0102448	22062
rhamnetin 3-O-methyltransferase activity	http://purl.obolibrary.org/obo/GO_0102446	29013
L-2-hydroxycarboxylate dehydrogenase (NAD+) activity	http://purl.obolibrary.org/obo/GO_0102443	33443
isorhamnetin 3-O-methyltransferase activity	http://purl.obolibrary.org/obo/GO_0102444	4113
3-methylquercetin 3'-O-methyltransferase activity	http://purl.obolibrary.org/obo/GO_0102445	30519
syringetin 7-O-methyltransferase activity	http://purl.obolibrary.org/obo/GO_0102441	32239
rhamnetin 3'-O-methyltransferase activity	http://purl.obolibrary.org/obo/GO_0102447	3996
aldose-1-phosphate nucleotidyltransferase activity	http://purl.obolibrary.org/obo/GO_0047347	17845
aldose-1-phosphate adenylyltransferase activity	http://purl.obolibrary.org/obo/GO_0047346	11097
glycerol-3-phosphate cytidylyltransferase activity	http://purl.obolibrary.org/obo/GO_0047348	692
ribose-5-phosphate adenylyltransferase activity	http://purl.obolibrary.org/obo/GO_0047345	17270
fucose-1-phosphate guanylyltransferase activity	http://purl.obolibrary.org/obo/GO_0047341	42477
D-ribitol-5-phosphate cytidylyltransferase activity	http://purl.obolibrary.org/obo/GO_0047349	19858
glucose-1-phosphate cytidylyltransferase activity	http://purl.obolibrary.org/obo/GO_0047343	22879
glucose-1-phosphate guanylyltransferase activity	http://purl.obolibrary.org/obo/GO_0047344	39091
galactose-1-phosphate thymidylyltransferase activity	http://purl.obolibrary.org/obo/GO_0047342	21837
extraction of mislocalized protein from membrane	http://purl.obolibrary.org/obo/GO_0140568	18291
extraction of mislocalized protein from ER membrane	http://purl.obolibrary.org/obo/GO_0140569	16298
xylosyl alpha-1,3-xylosyltransferase activity	http://purl.obolibrary.org/obo/GO_0140560	3082
membrane protein dislocase activity	http://purl.obolibrary.org/obo/GO_0140567	19106
UDP-D-xylose:beta-D-glucoside alpha-1,3-D-xylosyltransferase activity	http://purl.obolibrary.org/obo/GO_0140563	114
histone reader activity	http://purl.obolibrary.org/obo/GO_0140566	1376
EGF-domain serine xylosyltransferase activity	http://purl.obolibrary.org/obo/GO_0140562	33004
EGF-domain serine glucosyltransferase activity	http://purl.obolibrary.org/obo/GO_0140561	19395
intracellular calcium activated chloride channel activity	http://purl.obolibrary.org/obo/GO_0005229	36673
inositol 1,4,5-trisphosphate-sensitive calcium-release channel activity	http://purl.obolibrary.org/obo/GO_0005220	31914
volume-sensitive anion channel activity	http://purl.obolibrary.org/obo/GO_0005225	31921
intracellular sodium-activated potassium channel activity	http://purl.obolibrary.org/obo/GO_0005228	35556
intracellular cyclic nucleotide-activated monoatomic cation channel activity	http://purl.obolibrary.org/obo/GO_0005221	15926
intracellular cGMP-activated cation channel activity	http://purl.obolibrary.org/obo/GO_0005223	9635
intracellular cAMP-activated cation channel activity	http://purl.obolibrary.org/obo/GO_0005222	5798
calcium-activated cation channel activity	http://purl.obolibrary.org/obo/GO_0005227	24995
response to peptide hormone	http://purl.obolibrary.org/obo/GO_0043434	43048
oxoacid metabolic process	http://purl.obolibrary.org/obo/GO_0043436	25190
response to corticotropin-releasing hormone	http://purl.obolibrary.org/obo/GO_0043435	10063
negative regulation of DNA-binding transcription factor activity	http://purl.obolibrary.org/obo/GO_0043433	10954
acetoacetic acid metabolic process	http://purl.obolibrary.org/obo/GO_0043438	17874
2-octaprenyl-3-methyl-5-hydroxy-6-methoxy-1,4-benzoquinone methyltransferase activity	http://purl.obolibrary.org/obo/GO_0043431	34229
aspyridone B biosynthetic process	http://purl.obolibrary.org/obo/GO_1901521	34636
positive regulation of anion channel activity	http://purl.obolibrary.org/obo/GO_1901529	434
negative regulation of mitophagy	http://purl.obolibrary.org/obo/GO_1901525	34514
positive regulation of mitophagy	http://purl.obolibrary.org/obo/GO_1901526	34473
abscisic acid-activated signaling pathway involved in stomatal movement	http://purl.obolibrary.org/obo/GO_1901527	552
hydrogen peroxide mediated signaling pathway involved in stomatal movement	http://purl.obolibrary.org/obo/GO_1901528	21774
aspyridone B catabolic process	http://purl.obolibrary.org/obo/GO_1901520	26979
icosanoid catabolic process	http://purl.obolibrary.org/obo/GO_1901523	15589
regulation of mitophagy	http://purl.obolibrary.org/obo/GO_1901524	5243
Notch binding	http://purl.obolibrary.org/obo/GO_0005112	40371
patched binding	http://purl.obolibrary.org/obo/GO_0005113	19334
type 2 fibroblast growth factor receptor binding	http://purl.obolibrary.org/obo/GO_0005111	24758
smoothened binding	http://purl.obolibrary.org/obo/GO_0005119	2263
receptor tyrosine kinase-like orphan receptor binding	http://purl.obolibrary.org/obo/GO_0005115	18406
wishful thinking binding	http://purl.obolibrary.org/obo/GO_0005117	10777
type II transforming growth factor beta receptor binding	http://purl.obolibrary.org/obo/GO_0005114	28436
sevenless binding	http://purl.obolibrary.org/obo/GO_0005118	5651
Wnt signaling pathway involved in forebrain neuroblast division	http://purl.obolibrary.org/obo/GO_0021874	28408
fibroblast growth factor receptor signaling pathway involved in forebrain neuroblast division	http://purl.obolibrary.org/obo/GO_0021875	26917
Notch signaling pathway involved in forebrain neuroblast division	http://purl.obolibrary.org/obo/GO_0021876	30149
forebrain neuron fate commitment	http://purl.obolibrary.org/obo/GO_0021877	3305
forebrain regionalization	http://purl.obolibrary.org/obo/GO_0021871	19625
forebrain neuroblast division	http://purl.obolibrary.org/obo/GO_0021873	5397
Cajal-Retzius cell differentiation	http://purl.obolibrary.org/obo/GO_0021870	22299
forebrain generation of neurons	http://purl.obolibrary.org/obo/GO_0021872	34902
forebrain astrocyte fate commitment	http://purl.obolibrary.org/obo/GO_0021878	32042
forebrain neuron differentiation	http://purl.obolibrary.org/obo/GO_0021879	1295
phosphatidylinositol binding	http://purl.obolibrary.org/obo/GO_0035091	38062
hemocyte migration	http://purl.obolibrary.org/obo/GO_0035099	11851
behavioral response to nicotine	http://purl.obolibrary.org/obo/GO_0035095	33932
larval midgut cell programmed cell death	http://purl.obolibrary.org/obo/GO_0035096	23908
sperm DNA condensation	http://purl.obolibrary.org/obo/GO_0035092	34096
response to nicotine	http://purl.obolibrary.org/obo/GO_0035094	15882
maintenance of apical/basal cell polarity	http://purl.obolibrary.org/obo/GO_0035090	17156
growth plate cartilage development	http://purl.obolibrary.org/obo/GO_0003417	10826
chondrocyte morphogenesis involved in endochondral bone morphogenesis	http://purl.obolibrary.org/obo/GO_0003414	5306
endochondral bone growth	http://purl.obolibrary.org/obo/GO_0003416	40205
chondrocyte differentiation involved in endochondral bone morphogenesis	http://purl.obolibrary.org/obo/GO_0003413	30876
anterior rotation of the optic cup	http://purl.obolibrary.org/obo/GO_0003410	14435
growth plate cartilage chondrocyte proliferation	http://purl.obolibrary.org/obo/GO_0003419	39887
growth plate cartilage chondrocyte differentiation	http://purl.obolibrary.org/obo/GO_0003418	37171
establishment of epithelial cell apical/basal polarity involved in camera-type eye morphogenesis	http://purl.obolibrary.org/obo/GO_0003412	13731
cell motility involved in camera-type eye morphogenesis	http://purl.obolibrary.org/obo/GO_0003411	7775
chondrocyte hypertrophy	http://purl.obolibrary.org/obo/GO_0003415	30117
symbiont-mediated suppression of host G protein-coupled receptor signal transduction	http://purl.obolibrary.org/obo/GO_0075120	34900
positive regulation of eosinophil chemotaxis	http://purl.obolibrary.org/obo/GO_2000424	3899
positive regulation of eosinophil extravasation	http://purl.obolibrary.org/obo/GO_2000421	42551
negative regulation of eosinophil extravasation	http://purl.obolibrary.org/obo/GO_2000420	7660
regulation of neutrophil aggregation	http://purl.obolibrary.org/obo/GO_2000428	41646
negative regulation of neutrophil aggregation	http://purl.obolibrary.org/obo/GO_2000429	29461
regulation of eosinophil chemotaxis	http://purl.obolibrary.org/obo/GO_2000422	26815
negative regulation of eosinophil chemotaxis	http://purl.obolibrary.org/obo/GO_2000423	16909
regulation of apoptotic cell clearance	http://purl.obolibrary.org/obo/GO_2000425	31558
negative regulation of apoptotic cell clearance	http://purl.obolibrary.org/obo/GO_2000426	30402
positive regulation of apoptotic cell clearance	http://purl.obolibrary.org/obo/GO_2000427	1593
protein glucuronylation	http://purl.obolibrary.org/obo/GO_0018321	37223
positive regulation of D-erythro-sphingosine kinase activity	http://purl.obolibrary.org/obo/GO_1900023	239
positive regulation of protein kinase C activity	http://purl.obolibrary.org/obo/GO_1900020	24451
negative regulation of ruffle assembly	http://purl.obolibrary.org/obo/GO_1900028	21778
positive regulation of substrate adhesion-dependent cell spreading	http://purl.obolibrary.org/obo/GO_1900026	1137
positive regulation of ruffle assembly	http://purl.obolibrary.org/obo/GO_1900029	25711
regulation of substrate adhesion-dependent cell spreading	http://purl.obolibrary.org/obo/GO_1900024	13612
regulation of ruffle assembly	http://purl.obolibrary.org/obo/GO_1900027	18505
regulation of D-erythro-sphingosine kinase activity	http://purl.obolibrary.org/obo/GO_1900022	13871
negative regulation of substrate adhesion-dependent cell spreading	http://purl.obolibrary.org/obo/GO_1900025	37970
raffinose transmembrane transporter activity	http://purl.obolibrary.org/obo/GO_0015158	20052
rhamnose transmembrane transporter activity	http://purl.obolibrary.org/obo/GO_0015153	12797
glucose-6-phosphate transmembrane transporter activity	http://purl.obolibrary.org/obo/GO_0015152	40482
lactose transmembrane transporter activity	http://purl.obolibrary.org/obo/GO_0015155	18284
polysaccharide transmembrane transporter activity	http://purl.obolibrary.org/obo/GO_0015159	17364
alpha-glucoside transmembrane transporter activity	http://purl.obolibrary.org/obo/GO_0015151	11550
disaccharide transmembrane transporter activity	http://purl.obolibrary.org/obo/GO_0015154	8445
oligosaccharide transmembrane transporter activity	http://purl.obolibrary.org/obo/GO_0015157	41284
melibiose transmembrane transporter activity	http://purl.obolibrary.org/obo/GO_0015156	27761
fucose transmembrane transporter activity	http://purl.obolibrary.org/obo/GO_0015150	18134
7-methylguanosine catabolic process	http://purl.obolibrary.org/obo/GO_0046119	24667
nucleobase biosynthetic process	http://purl.obolibrary.org/obo/GO_0046112	8834
guanosine catabolic process	http://purl.obolibrary.org/obo/GO_0046115	32934
queuosine catabolic process	http://purl.obolibrary.org/obo/GO_0046117	44114
queuosine metabolic process	http://purl.obolibrary.org/obo/GO_0046116	35936
nucleobase catabolic process	http://purl.obolibrary.org/obo/GO_0046113	4979
xanthine biosynthetic process	http://purl.obolibrary.org/obo/GO_0046111	18056
