label	entity_id	ssid
Status post organ transplantation	http://purl.obolibrary.org/obo/HP_0032444	[5, 3, 2, 5, 3]
Pulmonary cyst	http://purl.obolibrary.org/obo/HP_0032445	[4, 5, 4, 2, 2]
Pulmonary bulla	http://purl.obolibrary.org/obo/HP_0032446	[4, 5, 8, 7, 0]
Pulmonary bleb	http://purl.obolibrary.org/obo/HP_0032447	[4, 5, 8, 7, 1]
Achlorhydria	http://purl.obolibrary.org/obo/HP_0032448	[0, 9, 4, 0, 2]
Abnormal dermoepidermal hemidesmosome morphology	http://purl.obolibrary.org/obo/HP_0032449	[6, 6, 1, 0, 2]
Positive blood arsenic test	http://purl.obolibrary.org/obo/HP_0032450	[2, 9, 4, 2, 0]
Oral melanotic macule	http://purl.obolibrary.org/obo/HP_0032451	[5, 6, 9, 7, 3]
Oral melanoacanthoma	http://purl.obolibrary.org/obo/HP_0032452	[5, 6, 9, 7, 4]
Abnormal lip pigmentation	http://purl.obolibrary.org/obo/HP_0032453	[6, 5, 1, 9, 4]
Labial melanotic macule	http://purl.obolibrary.org/obo/HP_0032454	[5, 6, 9, 7, 5]
Reduced granulocyte CD18 level	http://purl.obolibrary.org/obo/HP_0032455	[7, 1, 4, 3, 1]
Unlayered lissencephaly	http://purl.obolibrary.org/obo/HP_0032456	[4, 1, 7, 1, 8]
2-3-layered lissencephaly	http://purl.obolibrary.org/obo/HP_0032457	[5, 3, 9, 2, 2, 2]
Narrowing of medullary canal	http://purl.obolibrary.org/obo/HP_0032458	[7, 6, 3, 5, 2]
Abnormal phosphoribosylpyrophosphate synthetase level	http://purl.obolibrary.org/obo/HP_0032459	[1, 8, 4, 1]
Decreased phosphoribosylpyrophosphate synthetase level	http://purl.obolibrary.org/obo/HP_0032460	[7, 1, 3, 6, 2]
obsolete Tiger-tail banding	http://purl.obolibrary.org/obo/HP_0032461	[4, 0, 3, 9, 2]
Increased circulating palmitate level	http://purl.obolibrary.org/obo/HP_0032462	[2, 8, 7, 7]
Reduced circulating fibronectin level	http://purl.obolibrary.org/obo/HP_0032463	[7, 4, 3, 4]
Ureteral hypoplasia	http://purl.obolibrary.org/obo/HP_0032464	[7, 3, 8, 8, 1]
Bladder trabeculation	http://purl.obolibrary.org/obo/HP_0032465	[4, 8, 9, 0, 0]
Aplasia of the olfactory bulb	http://purl.obolibrary.org/obo/HP_0032466	[7, 7, 5, 3, 4]
Past obstetric history	http://purl.obolibrary.org/obo/HP_0032467	[5, 3, 3, 1, 1]
History of stillbirth	http://purl.obolibrary.org/obo/HP_0032468	[5, 3, 3, 1, 2]
Anti-asialoglycoprotein receptor antibody positivity	http://purl.obolibrary.org/obo/HP_0032469	[5, 5, 3, 9, 0]
Monilethrix	http://purl.obolibrary.org/obo/HP_0032470	[4, 0, 7, 2, 0, 1]
Focal polymicrogyria	http://purl.obolibrary.org/obo/HP_0032471	[5, 1, 9, 6]
Abnormal urine urobilinogen level	http://purl.obolibrary.org/obo/HP_0032472	[1, 6, 6, 4, 0]
Decreased urine urobilinogen	http://purl.obolibrary.org/obo/HP_0032473	[1, 7, 4, 4]
6-layered lissencephaly	http://purl.obolibrary.org/obo/HP_0032475	[5, 3, 9, 2, 2, 3]
Abnormal circulating vitamin B6 concentration	http://purl.obolibrary.org/obo/HP_0032476	[1, 4, 2, 9]
Elevated circulating vitamin B6 concentration	http://purl.obolibrary.org/obo/HP_0032477	[2, 2, 8, 4, 1]
Lateral spinal meningocele	http://purl.obolibrary.org/obo/HP_0032478	[4, 1, 9, 7, 1]
Preimplantation lethality	http://purl.obolibrary.org/obo/HP_0032479	[7, 3, 3, 1, 0]
Beta-aminoisobutyric aciduria	http://purl.obolibrary.org/obo/HP_0032480	[1, 3, 6, 6]
Abnormal pituitary glycoprotein hormone alpha subunit level	http://purl.obolibrary.org/obo/HP_0032481	[1, 0, 8, 5]
Decreased pituitary glycoprotein hormone alpha subunit level	http://purl.obolibrary.org/obo/HP_0032482	[7, 2, 0, 2, 6]
obsolete Abnormal fecal test result	http://purl.obolibrary.org/obo/HP_0032483	[6, 7, 6, 6]
Elevated fecal sodium	http://purl.obolibrary.org/obo/HP_0032484	[2, 4, 2, 6]
Abnormal fecal osmolality	http://purl.obolibrary.org/obo/HP_0032485	[1, 6, 1, 5]
Elevated fecal osmolality	http://purl.obolibrary.org/obo/HP_0032486	[2, 7, 3, 9, 0]
Reduced fecal osmolality	http://purl.obolibrary.org/obo/HP_0032487	[1, 9, 9, 8]
Abnormal fecal pH	http://purl.obolibrary.org/obo/HP_0032488	[1, 9, 8, 3]
Elevated fecal pH	http://purl.obolibrary.org/obo/HP_0032489	[2, 4, 2, 7]
Decreased fecal pH	http://purl.obolibrary.org/obo/HP_0032490	[1, 9, 8, 4]
Increased circulating argininosuccinic acid	http://purl.obolibrary.org/obo/HP_0032491	[1, 3, 3, 3, 0]
Anti-myelin oligodendrocyte glycoprotein antibody positivity	http://purl.obolibrary.org/obo/HP_0032492	[5, 5, 6, 2, 2]
Increased circulating trypsinogen	http://purl.obolibrary.org/obo/HP_0032493	[2, 2, 8, 3, 1]
Abnormal terminal:vellus ratio	http://purl.obolibrary.org/obo/HP_0032495	[6, 4, 0, 6, 1]
Elevated terminal:vellus ratio	http://purl.obolibrary.org/obo/HP_0032496	[2, 5, 4, 6, 1]
Reduced terminal:vellus ratio	http://purl.obolibrary.org/obo/HP_0032497	[7, 6, 1, 8, 1]
Giant neutrophil granules	http://purl.obolibrary.org/obo/HP_0032499	[5, 4, 3, 3, 1]
Exacerbated by tobacco use	http://purl.obolibrary.org/obo/HP_0032500	[2, 9, 6, 2, 0]
Exacerbated by contraceptive medication exposure	http://purl.obolibrary.org/obo/HP_0032501	[5, 3, 1, 6, 0, 5]
Exacerbated by barbiturate exposure	http://purl.obolibrary.org/obo/HP_0032502	[5, 3, 1, 6, 0, 7]
Ameliorated by ethanol ingestion	http://purl.obolibrary.org/obo/HP_0032503	[7, 8, 6, 1, 3]
Lhermitte's sign	http://purl.obolibrary.org/obo/HP_0032504	[0, 4, 3, 0, 0, 1]
Hydrophobia	http://purl.obolibrary.org/obo/HP_0032505	[5, 9, 5, 9, 0, 5]
Alien limb phenomenon	http://purl.obolibrary.org/obo/HP_0032506	[0, 0, 9, 2, 4]
Labiomental fasciculations	http://purl.obolibrary.org/obo/HP_0032507	[0, 1, 3, 6]
Polyembolokoilamania	http://purl.obolibrary.org/obo/HP_0032508	[5, 4, 3, 1, 7]
Onychotillomania	http://purl.obolibrary.org/obo/HP_0032509	[0, 3, 9, 0]
Tendon pain	http://purl.obolibrary.org/obo/HP_0032510	[0, 9, 7, 0, 1]
Superiorly positioned umbilicus	http://purl.obolibrary.org/obo/HP_0032511	[4, 8, 3, 1, 3]
Four-vessel umbilical cord	http://purl.obolibrary.org/obo/HP_0032513	[4, 8, 1, 6, 6]
Supernumerary lacrimal punctum	http://purl.obolibrary.org/obo/HP_0032514	[4, 0, 9, 3, 1]
Deep dermatophytosis	http://purl.obolibrary.org/obo/HP_0032515	[4, 0, 4, 2, 0]
Invasive dermatophyte infection	http://purl.obolibrary.org/obo/HP_0032516	[5, 9, 1, 1, 3]
Majocchi's granuloma	http://purl.obolibrary.org/obo/HP_0032517	[5, 6, 0, 0, 8]
Disseminated dermatophytosis	http://purl.obolibrary.org/obo/HP_0032518	[4, 0, 4, 2, 1]
Increased Burr cell count	http://purl.obolibrary.org/obo/HP_0032519	[2, 5, 7, 0, 3]
Masseter muscular weakness	http://purl.obolibrary.org/obo/HP_0032520	[0, 5, 8, 8]
Self hugging	http://purl.obolibrary.org/obo/HP_0032521	[0, 4, 4, 0]
Ameliorated by immunosuppresion	http://purl.obolibrary.org/obo/HP_0032522	[7, 5, 2, 4, 1]
Tendon thickening	http://purl.obolibrary.org/obo/HP_0032523	[3, 6, 7, 7, 1]
Long thumb	http://purl.obolibrary.org/obo/HP_0032524	[8, 3, 7, 5, 1]
Exacerbated by acetylcholinesterase inhibitor exposure	http://purl.obolibrary.org/obo/HP_0032525	[5, 3, 1, 6, 2, 4]
Ameliorated by acetylcholinesterase inhibitor	http://purl.obolibrary.org/obo/HP_0032526	[7, 8, 2, 3, 0]
Inferiorly positioned umbilicus	http://purl.obolibrary.org/obo/HP_0032527	[4, 8, 3, 1, 4]
Elevated urinary 4-hydroxybutyric acid	http://purl.obolibrary.org/obo/HP_0032528	[2, 7, 2, 3, 1]
obsolete Elevated circulating gamma-aminobutyric acid concentration	http://purl.obolibrary.org/obo/HP_0032529	[1, 3, 6, 1, 0]
Decreased tissue succinic semialdehyde dehydrogenase activity	http://purl.obolibrary.org/obo/HP_0032530	[1, 7, 7, 7, 0]
Elevated CSF gamma-aminobutyric acid concentration	http://purl.obolibrary.org/obo/HP_0032531	[2, 2, 5, 8]
Elevated CSF 4-hydroxybutyric acid concentration	http://purl.obolibrary.org/obo/HP_0032532	[2, 2, 5, 1, 0]
Elevated circulating acetone concentration	http://purl.obolibrary.org/obo/HP_0032533	[1, 1, 5, 4]
Exacerbated by methylxanthine ingestion	http://purl.obolibrary.org/obo/HP_0032534	[2, 5, 9, 0, 2]
Cervical (neck)	http://purl.obolibrary.org/obo/HP_0032535	[5, 3, 2, 6, 8, 0]
Increased number of lymph nodes	http://purl.obolibrary.org/obo/HP_0032536	[2, 6, 8, 2, 4]
Delayed fracture healing	http://purl.obolibrary.org/obo/HP_0032537	[7, 6, 8, 3, 2]
Pretibial dimple	http://purl.obolibrary.org/obo/HP_0032538	[4, 4, 1, 0]
Joint extensor surface localization	http://purl.obolibrary.org/obo/HP_0032539	[0, 3, 6, 3]
Joint flexor surface localization	http://purl.obolibrary.org/obo/HP_0032540	[0, 4, 6, 4]
Knuckle pad	http://purl.obolibrary.org/obo/HP_0032541	[3, 0, 9, 6]
Exacerbated by pregnancy	http://purl.obolibrary.org/obo/HP_0032542	[2, 9, 6, 2, 1]
Lithoptysis	http://purl.obolibrary.org/obo/HP_0032543	[5, 7, 5, 1, 5]
Predominant small joint localization	http://purl.obolibrary.org/obo/HP_0032544	[0, 3, 8, 4]
Abdominal rigidity	http://purl.obolibrary.org/obo/HP_0032545	[0, 0, 8, 2, 3]
Abdominal guarding	http://purl.obolibrary.org/obo/HP_0032546	[0, 9, 4, 4, 3]
Low intraocular pressure	http://purl.obolibrary.org/obo/HP_0032547	[7, 2, 3, 5]
Increased placental thickness	http://purl.obolibrary.org/obo/HP_0032548	[2, 6, 9, 4, 3]
Persistent asymmetrical tonic neck reflex	http://purl.obolibrary.org/obo/HP_0032549	[0, 1, 8, 4]
Howell-Jolly bodies	http://purl.obolibrary.org/obo/HP_0032550	[5, 6, 0, 1, 0, 0]
Hemorrhoids	http://purl.obolibrary.org/obo/HP_0032551	[5, 9, 8, 9, 2]
Abnormal pulse	http://purl.obolibrary.org/obo/HP_0032552	[6, 8, 5, 6, 1]
Weak pulse	http://purl.obolibrary.org/obo/HP_0032553	[7, 8, 8, 1, 5]
Absent pulse	http://purl.obolibrary.org/obo/HP_0032554	[7, 7, 2, 5, 2, 1]
Bounding pulse	http://purl.obolibrary.org/obo/HP_0032555	[4, 6, 1, 4, 0]
Circumoral cyanosis	http://purl.obolibrary.org/obo/HP_0032556	[4, 0, 5, 2, 2]
History of bone marrow transplant	http://purl.obolibrary.org/obo/HP_0032557	[5, 3, 3, 7, 0]
Absent sperm flagella	http://purl.obolibrary.org/obo/HP_0032558	[7, 3, 3, 8, 0]
Short sperm flagella	http://purl.obolibrary.org/obo/HP_0032559	[7, 3, 3, 8, 1]
Coiled sperm flagella	http://purl.obolibrary.org/obo/HP_0032560	[4, 0, 0, 6, 0]
Microcephalic sperm head	http://purl.obolibrary.org/obo/HP_0032561	[7, 6, 1, 4, 4]
Tapered sperm head	http://purl.obolibrary.org/obo/HP_0032562	[7, 3, 3, 4, 1]
Dacryocytosis	http://purl.obolibrary.org/obo/HP_0032563	[5, 9, 5, 2, 5]
Ileitis	http://purl.obolibrary.org/obo/HP_0032564	[5, 2, 1, 8, 1]
Vaginal mucosal ulceration	http://purl.obolibrary.org/obo/HP_0032565	[5, 9, 7, 1, 9]
Oval macrocytosis	http://purl.obolibrary.org/obo/HP_0032566	[5, 4, 6, 1, 4]
Lipiduria	http://purl.obolibrary.org/obo/HP_0032567	[2, 7, 6, 2, 1]
Urinary mulberry cells	http://purl.obolibrary.org/obo/HP_0032568	[5, 4, 5, 3, 1, 1]
Temporal bossing	http://purl.obolibrary.org/obo/HP_0032569	[4, 4, 4, 3, 1]
Pontine ischemic lacunes	http://purl.obolibrary.org/obo/HP_0032570	[5, 6, 0, 8, 1, 1]
Increased oocyte death	http://purl.obolibrary.org/obo/HP_0032571	[5, 3, 0, 8, 4]
Abnormal urinary nucleobase concentration	http://purl.obolibrary.org/obo/HP_0032572	[1, 6, 6, 2, 2]
Elevated urinary cytidine	http://purl.obolibrary.org/obo/HP_0032573	[2, 7, 8, 1, 0]
Elevated urinary uridine level	http://purl.obolibrary.org/obo/HP_0032574	[2, 7, 8, 1, 1]
Decreased circulating 12-HETE	http://purl.obolibrary.org/obo/HP_0032575	[7, 1, 2, 4, 1]
Intracellular accumulation of Dol-PP-GlcNAc2Man5	http://purl.obolibrary.org/obo/HP_0032576	[5, 4, 5, 2, 6, 1]
Clonal T cell receptor rearrangement	http://purl.obolibrary.org/obo/HP_0032577	[2, 3, 3, 3]
Third ventricle colloid cyst	http://purl.obolibrary.org/obo/HP_0032578	[4, 1, 6, 1, 4]
Vascular hamartoma	http://purl.obolibrary.org/obo/HP_0032579	[5, 6, 6, 5, 5]
Abnormal bulbus cordis morphology	http://purl.obolibrary.org/obo/HP_0032580	[6, 1, 1, 8, 8]
Abnormal renal insterstitial morphology	http://purl.obolibrary.org/obo/HP_0032581	[6, 7, 1, 8]
Renal interstitial foam cells	http://purl.obolibrary.org/obo/HP_0032582	[5, 7, 7, 7, 0]
Renal glomerular foam cells	http://purl.obolibrary.org/obo/HP_0032583	[5, 7, 7, 7, 1]
Renal interstitial neutrophil infiltration	http://purl.obolibrary.org/obo/HP_0032584	[5, 7, 7, 1, 8, 0]
Renal interstitial eosinophil infiltration	http://purl.obolibrary.org/obo/HP_0032585	[5, 7, 7, 1, 8, 1]
Renal interstitial plasma cell infiltration	http://purl.obolibrary.org/obo/HP_0032586	[5, 7, 7, 1, 8, 2]
Renal interstitial calcium oxalate	http://purl.obolibrary.org/obo/HP_0032587	[5, 7, 5, 8, 1]
Hand apraxia	http://purl.obolibrary.org/obo/HP_0032588	[0, 0, 1, 2, 2]
Renal lymphocytic tubulitis	http://purl.obolibrary.org/obo/HP_0032589	[5, 7, 7, 1, 7]
Renal neutrophilic tubulitis	http://purl.obolibrary.org/obo/HP_0032590	[5, 7, 7, 3, 5]
Renal interstitial hemosiderin	http://purl.obolibrary.org/obo/HP_0032591	[5, 7, 7, 7, 2]
Aplasia of the right hemidiaphragm	http://purl.obolibrary.org/obo/HP_0032592	[7, 7, 2, 8, 4]
Myoglobin casts	http://purl.obolibrary.org/obo/HP_0032593	[5, 4, 2, 7, 6]
Renal tubular basement membrane denudation	http://purl.obolibrary.org/obo/HP_0032594	[5, 7, 5, 0, 5, 1]
Renal tubular epithelial cell detachment	http://purl.obolibrary.org/obo/HP_0032595	[5, 7, 5, 0, 2, 0]
Renal tubular epithelial cell cytoplasmic vacuolization	http://purl.obolibrary.org/obo/HP_0032596	[5, 7, 5, 0, 8]
Renal tubular epithelial cell sloughing	http://purl.obolibrary.org/obo/HP_0032597	[5, 7, 5, 0, 2, 1]
Blebbing of apical cytoplasm of renal tubular epithelial cells	http://purl.obolibrary.org/obo/HP_0032598	[5, 7, 5, 0, 6]
Abnormal renal tubular epithelial morphology	http://purl.obolibrary.org/obo/HP_0032599	[6, 0, 2, 6, 4]
Renal tubular epithelial cell hyaline droplets	http://purl.obolibrary.org/obo/HP_0032600	[5, 7, 5, 0, 3]
Multinucleation of renal tubular epithelial cells	http://purl.obolibrary.org/obo/HP_0032601	[5, 7, 5, 0, 4, 0]
Prominent nucleoli of renal tubular epithelial cells	http://purl.obolibrary.org/obo/HP_0032602	[5, 7, 5, 0, 4, 1]
Renal tubular epithelial cell simplification	http://purl.obolibrary.org/obo/HP_0032603	[5, 7, 5, 0, 0]
Renal tubular epithelial cell mitosis	http://purl.obolibrary.org/obo/HP_0032604	[5, 7, 5, 0, 7]
High renal tubular epithelial cell N/C ratio	http://purl.obolibrary.org/obo/HP_0032605	[2, 5, 0, 2]
Renal tubular epithelial lipofuscin	http://purl.obolibrary.org/obo/HP_0032606	[5, 7, 5, 9, 5]
Renal tubular epithelial cell swelling	http://purl.obolibrary.org/obo/HP_0032607	[2, 5, 2, 0, 0]
Thyroidization-type tubular atrophy	http://purl.obolibrary.org/obo/HP_0032608	[7, 9, 5, 0, 1]
Endocrine-type tubular atrophy	http://purl.obolibrary.org/obo/HP_0032609	[7, 9, 5, 0, 2]
Tubulointerstitial mycobacterial infiltration	http://purl.obolibrary.org/obo/HP_0032610	[5, 7, 7, 3, 1]
Renal tubular epithelial cell hemosiderin	http://purl.obolibrary.org/obo/HP_0032611	[5, 7, 7, 7, 3]
Triphalangeal hallux	http://purl.obolibrary.org/obo/HP_0032612	[9, 5, 9, 3]
Renal interstitial amyloid deposits	http://purl.obolibrary.org/obo/HP_0032613	[5, 7, 8, 9, 0]
Renal glomerular amyloid deposition	http://purl.obolibrary.org/obo/HP_0032614	[5, 7, 8, 9, 1]
Abnormal diffusion weighted cerebral MRI morphology	http://purl.obolibrary.org/obo/HP_0032615	[6, 0, 1, 1, 7]
Renal interstitial immunoglobulin deposits	http://purl.obolibrary.org/obo/HP_0032616	[5, 7, 7, 2, 0]
Renal interstitial hemorrhage	http://purl.obolibrary.org/obo/HP_0032617	[5, 7, 7, 1, 0, 0]
Renal necrosis	http://purl.obolibrary.org/obo/HP_0032618	[5, 7, 5, 0, 1, 2]
Perinephric abscess	http://purl.obolibrary.org/obo/HP_0032619	[5, 6, 5, 6, 2]
Intrarenal abscess	http://purl.obolibrary.org/obo/HP_0032620	[5, 7, 7, 2, 1]
Hyperchromasia of renal tubular epithelial cells	http://purl.obolibrary.org/obo/HP_0032621	[2, 5, 2, 0, 1]
Tubular luminal dilatation	http://purl.obolibrary.org/obo/HP_0032622	[2, 6, 7, 6, 0]
Renal intratubular casts	http://purl.obolibrary.org/obo/HP_0032623	[5, 7, 0, 3, 3, 0]
Intratubular bilirubin casts	http://purl.obolibrary.org/obo/HP_0032624	[5, 7, 0, 3, 7]
Intratubular erythrocyte cast	http://purl.obolibrary.org/obo/HP_0032625	[5, 7, 0, 3, 0]
Intratubular vancomycin casts	http://purl.obolibrary.org/obo/HP_0032626	[5, 7, 0, 3, 1]
Intratubular leukocyte casts	http://purl.obolibrary.org/obo/HP_0032627	[5, 7, 0, 3, 2]
Renal intratubular crystals	http://purl.obolibrary.org/obo/HP_0032628	[5, 7, 5, 1, 3]
Intratubular dihydroxyadenuria crystals	http://purl.obolibrary.org/obo/HP_0032629	[5, 7, 5, 8, 2]
Intratubular light-chain casts	http://purl.obolibrary.org/obo/HP_0032630	[5, 7, 0, 3, 4]
Intratubular hemoglobin casts	http://purl.obolibrary.org/obo/HP_0032631	[5, 7, 0, 3, 9]
Renal papillary necrosis	http://purl.obolibrary.org/obo/HP_0032632	[5, 7, 5, 0, 9]
Intratubular hyaline casts	http://purl.obolibrary.org/obo/HP_0032633	[5, 7, 0, 3, 3, 1]
Intratubular myoglobin cast	http://purl.obolibrary.org/obo/HP_0032634	[5, 7, 0, 3, 8]
Tubulointerstitial microganismal infiltration	http://purl.obolibrary.org/obo/HP_0032635	[5, 7, 7, 3, 3]
Tubulointerstitial viral infiltration	http://purl.obolibrary.org/obo/HP_0032636	[5, 7, 7, 3, 4]
Renal interstitial edema	http://purl.obolibrary.org/obo/HP_0032637	[5, 7, 7, 1, 0, 1]
Elevated urine mevalonic acid level	http://purl.obolibrary.org/obo/HP_0032638	[2, 7, 8, 2, 0]
Elevated leukocyte cystine	http://purl.obolibrary.org/obo/HP_0032639	[2, 2, 2, 4, 1]
Elevated circulating CCL18 level	http://purl.obolibrary.org/obo/HP_0032640	[2, 1, 7, 1]
Renal interstitial granulomas	http://purl.obolibrary.org/obo/HP_0032641	[5, 7, 7, 2, 2]
Renal interstitial necrotizing granulomas	http://purl.obolibrary.org/obo/HP_0032642	[5, 7, 7, 2, 3]
Renal interstitial non-necrotizing granulomas	http://purl.obolibrary.org/obo/HP_0032643	[5, 7, 7, 2, 4]
Renal interstitial deposits	http://purl.obolibrary.org/obo/HP_0032644	[5, 7, 7, 2, 5]
Renal interstitial mononuclear cell infiltration	http://purl.obolibrary.org/obo/HP_0032645	[5, 7, 7, 1, 8, 3]
Renal interstitial xanthogranulomatous inflammation	http://purl.obolibrary.org/obo/HP_0032646	[5, 7, 7, 2, 6]
Renal tubular epithelial cell apoptosis	http://purl.obolibrary.org/obo/HP_0032647	[5, 7, 5, 0, 2, 2]
Tubularization of Bowman capsule	http://purl.obolibrary.org/obo/HP_0032648	[4, 0, 3, 6, 1]
Skewfoot	http://purl.obolibrary.org/obo/HP_0032649	[0, 3, 9, 5]
Elevated CSF glial fibrillary acidic protein concentration	http://purl.obolibrary.org/obo/HP_0032650	[2, 2, 9, 9]
Elevated CSF chitinase-3-like protein 1 concentration	http://purl.obolibrary.org/obo/HP_0032651	[2, 1, 4, 0]
Elevated CSF chitotriosidase 1 concentration	http://purl.obolibrary.org/obo/HP_0032652	[2, 2, 9, 0, 1]
Elevated lactate:pyruvate ratio	http://purl.obolibrary.org/obo/HP_0032653	[2, 2, 8, 5, 2]
Impaired flow-mediated arterial dilatation	http://purl.obolibrary.org/obo/HP_0032654	[7, 8, 2, 5, 2]
Decreased adipose tissue tocopherol level	http://purl.obolibrary.org/obo/HP_0032655	[7, 4, 2, 5]
Febrile status epilepticus	http://purl.obolibrary.org/obo/HP_0032656	[5, 1, 7, 5, 2]
Elevated circulating lyso-globotriaosylsphingosine concentration	http://purl.obolibrary.org/obo/HP_0032657	[2, 1, 2, 3, 0]
Status epilepticus with prominent motor symptoms	http://purl.obolibrary.org/obo/HP_0032658	[5, 1, 7, 5, 3]
Non-convulsive status epilepticus with coma	http://purl.obolibrary.org/obo/HP_0032659	[5, 1, 7, 3, 0]
Convulsive status epilepticus	http://purl.obolibrary.org/obo/HP_0032660	[5, 1, 7, 5, 4]
Generalized convulsive status epilepticus	http://purl.obolibrary.org/obo/HP_0032661	[5, 1, 7, 3, 1]
Focal-onset seizure evolving into bilateral convulsive status epilepticus	http://purl.obolibrary.org/obo/HP_0032662	[5, 1, 7, 2, 0]
Focal motor status epilepticus	http://purl.obolibrary.org/obo/HP_0032663	[5, 1, 7, 2, 1]
Adversive status epilepticus	http://purl.obolibrary.org/obo/HP_0032664	[5, 1, 7, 5, 5]
Repeated focal motor seizures	http://purl.obolibrary.org/obo/HP_0032665	[5, 1, 5, 1, 2, 1]
Hyperkinetic status epilepticus	http://purl.obolibrary.org/obo/HP_0032666	[0, 2, 1, 0, 0]
Myoclonic status epilepticus	http://purl.obolibrary.org/obo/HP_0032667	[5, 1, 7, 8, 0]
Myoclonic status epilepticus without coma	http://purl.obolibrary.org/obo/HP_0032668	[5, 1, 7, 8, 1]
Myoclonic status epilepticus with coma	http://purl.obolibrary.org/obo/HP_0032669	[5, 1, 7, 8, 2]
Tonic status epilepticus	http://purl.obolibrary.org/obo/HP_0032670	[5, 1, 7, 5, 6]
Non-convulsive status epilepticus without coma	http://purl.obolibrary.org/obo/HP_0032671	[5, 1, 7, 3, 2]
Autonomic status epilepticus	http://purl.obolibrary.org/obo/HP_0032672	[5, 1, 7, 5, 7]
Focal non-convulsive status epilepticus without coma	http://purl.obolibrary.org/obo/HP_0032673	[5, 1, 7, 2, 2]
Cutaneous wound	http://purl.obolibrary.org/obo/HP_0032674	[5, 9, 1, 5, 7]
Acute cutaneous wound	http://purl.obolibrary.org/obo/HP_0032675	[5, 3, 1, 3, 9]
Chronic cutaneous wound	http://purl.obolibrary.org/obo/HP_0032676	[5, 3, 5, 0, 7]
Generalized-onset motor seizure	http://purl.obolibrary.org/obo/HP_0032677	[5, 1, 5, 3, 7]
Eyelid myoclonia seizure	http://purl.obolibrary.org/obo/HP_0032678	[0, 2, 3, 1, 1]
Focal non-motor seizure	http://purl.obolibrary.org/obo/HP_0032679	[5, 1, 5, 1, 1, 2]
Focal cognitive seizure	http://purl.obolibrary.org/obo/HP_0032680	[5, 1, 2, 1, 0, 0]
Focal aware cognitive seizure	http://purl.obolibrary.org/obo/HP_0032681	[5, 1, 2, 1, 0, 1]
